id,Category,Ambiguity,Cas_No,CAS,Chemical_Formula,Molar_Mass,Chemical_Name,IUPAC_name,Alt_Chem_Name,Acronym,Alt_Acronym,INCHIKEY,DTXSID,DTXCID,SMILES,SMILES_CAN,INCHI_STRING,Note
chem0520,CDD,NA,39227-58-2,39227582,C12H5Cl3O2,287.52,"1,2,4-Trichlorodibenzo-p-dioxin","1,2,4-Trichlorodibenzo[b,e][1,4]dioxin",NA,PCDD 14,"1,2,4-TriCDD",HRVUKLBFRPWXPJ-UHFFFAOYSA-N,DTXSID50192489,DTXCID10114980,ClC1=CC(Cl)=C(Cl)C2=C1OC1=CC=CC=C1O2,Clc1c(Cl)cc(c2c1Oc1ccccc1O2)Cl,InChI=1S/C12H5Cl3O2/c13-6-5-7(14)11-12(10(6)15)17-9-4-2-1-3-8(9)16-11/h1-5H,NA
chem0521,CDD,NA,39227-61-7,39227617,C12H3Cl5O2,356.4,"1,2,3,4,7-Pentachlorodibenzo-p-dioxin","1,2,3,4,7-Pentachlorodibenzo[b,e][1,4]dioxin",NA,PCDD 50,"1,2,3,4,7-PentaCDD",WRNGAZFESPEMCN-UHFFFAOYSA-N,DTXSID6074041,DTXCID8039613,ClC1=CC=C2OC3=C(OC2=C1)C(Cl)=C(Cl)C(Cl)=C3Cl,Clc1ccc2c(c1)Oc1c(O2)c(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C12H3Cl5O2/c13-4-1-2-5-6(3-4)19-12-10(17)8(15)7(14)9(16)11(12)18-5/h1-3H,NA
chem0522,CDD,NA,39227-62-8,39227628,C12H2Cl6O2,390.85,"1,2,4,6,7,9-Hexachlorodibenzo-p-dioxin","1,2,4,6,7,9-Hexachlorodibenzo[b,e][1,4]dioxin",NA,PCDD 71,"1,2,4,6,7,9-HexaCDD",BSJDQMWAWFTDGD-UHFFFAOYSA-N,DTXSID1074042,DTXCID3039614,ClC1=CC(Cl)=C2OC3=C(OC2=C1Cl)C(Cl)=CC(Cl)=C3Cl,Clc1cc(Cl)c(c2c1Oc1c(O2)c(Cl)cc(c1Cl)Cl)Cl,InChI=1S/C12H2Cl6O2/c13-3-1-5(15)9-11(7(3)17)20-10-6(16)2-4(14)8(18)12(10)19-9/h1-2H,NA
chem0523,PCB,NA,39485-83-1,39485831,C12H5Cl5,326.42,"2,2',4,4',6-Pentachlorobiphenyl","2,2',4,4',6-Pentachloro-1,1'-biphenyl",NA,PCB 100,"2,2',4,4',6-PentaCB",RKUAZJIXKHPFRK-UHFFFAOYSA-N,DTXSID8073504,DTXCID1039636,ClC1=CC(Cl)=C(C=C1)C1=C(Cl)C=C(Cl)C=C1Cl,Clc1ccc(c(c1)Cl)c1c(Cl)cc(cc1Cl)Cl,InChI=1S/C12H5Cl5/c13-6-1-2-8(9(15)3-6)12-10(16)4-7(14)5-11(12)17/h1-5H,NA
chem0524,PCB,NA,39635-31-9,39635319,C12H3Cl7,395.31,"2,3,3',4,4',5,5'-Heptachlorobiphenyl","2,3,3',4,4',5,5'-Heptachloro-1,1'-biphenyl",NA,PCB 189,"2,3,3',4,4',5,5'-HeptaCB",XUAWBXBYHDRROL-UHFFFAOYSA-N,DTXSID4074144,DTXCID8039661,ClC1=CC(=CC(Cl)=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1,Clc1cc(cc(c1Cl)Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C12H3Cl7/c13-6-1-4(2-7(14)10(6)17)5-3-8(15)11(18)12(19)9(5)16/h1-3H,NA
chem0525,PCB,NA,39635-32-0,39635320,C12H5Cl5,326.42,"2,3,3',5,5'-Pentachlorobiphenyl","2,3,3',5,5'-Pentachloro-1,1'-biphenyl",NA,PCB 111,"2,3,3',5,5'-PentaCB",QMUDLTGWHILKHH-UHFFFAOYSA-N,DTXSID50865964,DTXCID10814312,ClC1=CC(=CC(Cl)=C1)C1=CC(Cl)=CC(Cl)=C1Cl,Clc1cc(Cl)cc(c1)c1cc(Cl)cc(c1Cl)Cl,InChI=1S/C12H5Cl5/c13-7-1-6(2-8(14)3-7)10-4-9(15)5-11(16)12(10)17/h1-5H,NA
chem0526,PCB,NA,39635-33-1,39635331,C12H5Cl5,326.42,"3,3',4,5,5'-Pentachlorobiphenyl","3,3',4,5,5'-Pentachloro-1,1'-biphenyl",NA,PCB 127,"3,3',4,5,5'-PentaCB",MXVAYAXIPRGORY-UHFFFAOYSA-N,DTXSID9074145,DTXCID3039662,ClC1=CC(=CC(Cl)=C1)C1=CC(Cl)=C(Cl)C(Cl)=C1,Clc1cc(Cl)cc(c1)c1cc(Cl)c(c(c1)Cl)Cl,InChI=1S/C12H5Cl5/c13-8-1-6(2-9(14)5-8)7-3-10(15)12(17)11(16)4-7/h1-5H,NA
chem0527,PCB,NA,39635-34-2,39635342,C12H4Cl6,360.86,"2,3,3',4',5,5'-Hexachlorobiphenyl","2,3,3',4',5,5'-Hexachloro-1,1'-biphenyl",NA,PCB 162,"2,3,3',4',5,5'-HexaCB",AHZUOPSGLWYCNF-UHFFFAOYSA-N,DTXSID10865965,DTXCID70814313,ClC1=CC(Cl)=C(Cl)C(=C1)C1=CC(Cl)=C(Cl)C(Cl)=C1,Clc1cc(Cl)c(c(c1)c1cc(Cl)c(c(c1)Cl)Cl)Cl,InChI=1S/C12H4Cl6/c13-6-3-7(11(17)10(16)4-6)5-1-8(14)12(18)9(15)2-5/h1-4H,NA
chem0528,PCB,NA,39635-35-3,39635353,C12H4Cl6,360.86,"2,3,3',4,5,5'-Hexachlorobiphenyl","2,3,3',4,5,5'-Hexachloro-1,1'-biphenyl",NA,PCB 159,"2,3,3',4,5,5'-HexaCB",YZKLGRAIIIGOHB-UHFFFAOYSA-N,DTXSID4074146,DTXCID8039663,ClC1=CC(=CC(Cl)=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1,Clc1cc(Cl)cc(c1)c1cc(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C12H4Cl6/c13-6-1-5(2-7(14)3-6)8-4-9(15)11(17)12(18)10(8)16/h1-4H,NA
chem0529,Cyclodienes,NA,39765-80-5,39765805,C10H5Cl9,444.2,trans-Nonachlor,"(1R,2r,3S,3aR,4S,7R,7aS)-1,2,3,4,5,6,7,8,8-Nonachloro-2,3,3a,4,7,7a-hexahydro-1H-4,7-methanoindene",trans-Nonachlordane,NA,NA,OCHOKXCPKDPNQU-DFACZZRHSA-N,DTXSID5052709,DTXCID30809624,Cl[C@@H]1[C@@H](Cl)[C@H]2[C@@H]([C@H]1Cl)[C@@]1(C([C@@]2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,Cl[C@@H]1[C@@H](Cl)[C@H]2[C@@H]([C@H]1Cl)[C@@]1(C([C@@]2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,"InChI=1/C10H5Cl9/c11-3-1-2(4(12)5(3)13)9(17)7(15)6(14)8(1,16)10(9,18)19/h1-5H/t1-,2+,3+,4-,5-,8+,9-",NA
chem0530,PCB,NA,40186-70-7,40186707,C12H3Cl7,395.31,"2,2',3,3',4,5',6-Heptachlorobiphenyl","2,2',3,3',4,5',6-Heptachloro-1,1'-biphenyl",NA,PCB 175,"2,2',3,3',4,5',6-HeptaCB",KJBDZJFSYQUNJT-UHFFFAOYSA-N,DTXSID9074147,DTXCID5039727,ClC1=CC(Cl)=C(Cl)C(=C1)C1=C(Cl)C(Cl)=C(Cl)C=C1Cl,Clc1cc(Cl)c(c(c1)c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl,InChI=1S/C12H3Cl7/c13-4-1-5(10(17)7(15)2-4)9-6(14)3-8(16)11(18)12(9)19/h1-3H,NA
chem0531,PCB,NA,40186-71-8,40186718,C12H2Cl8,429.75,"2,2',3,3',4,5',6,6'-Octachlorobiphenyl","2,2',3,3',4,5',6,6'-Octachloro-1,1'-biphenyl",NA,PCB 201,"2,2',3,3',4,5',6,6'-OctaCB",LJQOBQLZTUSEJA-UHFFFAOYSA-N,DTXSID4074148,DTXCID0039728,ClC1=CC(Cl)=C(Cl)C(=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C=C1Cl,Clc1cc(Cl)c(c(c1Cl)Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl,InChI=1S/C12H2Cl8/c13-3-1-6(16)11(19)12(20)7(3)8-9(17)4(14)2-5(15)10(8)18/h1-2H,NA
chem0532,PCB,NA,40186-72-9,40186729,C12HCl9,464.19,"2,2',3,3',4,4',5,5',6-Nonachlorobiphenyl","2,2',3,3',4,4',5,5',6-Nonachloro-1,1'-biphenyl",NA,PCB 206,"2,2',3,3',4,4',5,5',6-NonaCB",JFIMDKGRGPNPRQ-UHFFFAOYSA-N,DTXSID50865989,DTXCID70814333,ClC1=CC(=C(Cl)C(Cl)=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,Clc1cc(c(c(c1Cl)Cl)Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C12HCl9/c13-3-1-2(5(14)9(18)6(3)15)4-7(16)10(19)12(21)11(20)8(4)17/h1H,NA
chem0533,CDD,NA,40321-76-4,40321764,C12H3Cl5O2,356.4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin","1,2,3,7,8-Pentachlorodibenzo[b,e][1,4]dioxin","2,3,4,7,8-Pentachlorodibenzodioxin",PCDD 54,"1,2,3,7,8-PentaCDD",FSPZPQQWDODWAU-UHFFFAOYSA-N,DTXSID7052078,DTXCID2030645,ClC1=CC2=C(OC3=CC(Cl)=C(Cl)C=C3O2)C(Cl)=C1Cl,Clc1cc2Oc3c(Oc2cc1Cl)cc(c(c3Cl)Cl)Cl,InChI=1S/C12H3Cl5O2/c13-4-1-7-8(2-5(4)14)19-12-9(18-7)3-6(15)10(16)11(12)17/h1-3H,NA
chem0534,CDD,NA,40581-90-6,40581906,C12H4Cl4O2,321.96,"1,2,6,7-Tetrachlorodibenzo-p-dioxin","1,2,6,7-Tetrachlorodibenzo[b,e][1,4]dioxin",NA,PCDD 36,"1,2,6,7-TetraCDD",SAMLAWFHXZIRMP-UHFFFAOYSA-N,DTXSID6074043,DTXCID4039784,ClC1=CC=C2OC3=C(OC2=C1Cl)C=CC(Cl)=C3Cl,Clc1c(Cl)ccc2c1Oc1ccc(c(c1O2)Cl)Cl,InChI=1S/C12H4Cl4O2/c13-5-1-3-7-11(9(5)15)18-8-4-2-6(14)10(16)12(8)17-7/h1-4H,NA
chem0535,CDD,NA,40581-91-7,40581917,C12H4Cl4O2,321.96,"1,2,6,9-Tetrachlorodibenzo-p-dioxin","1,2,6,9-Tetrachlorodibenzo[b,e][1,4]dioxin",NA,PCDD 38,"1,2,6,9-TetraCDD",ZKMXKYXNLFLUCD-UHFFFAOYSA-N,DTXSID20960990,DTXCID401388827,ClC1=C(Cl)C2=C(OC3=C(Cl)C=CC(Cl)=C3O2)C=C1,Clc1c(Cl)ccc2c1Oc1c(Cl)ccc(c1O2)Cl,InChI=1S/C12H4Cl4O2/c13-5-3-4-8-12(9(5)16)18-11-7(15)2-1-6(14)10(11)17-8/h1-4H,NA
chem0536,CDD,NA,40581-93-9,40581939,C12H4Cl4O2,321.96,"1,4,6,9-Tetrachlorodibenzo-p-dioxin","1,4,6,9-Tetrachlorodibenzo[b,e][1,4]dioxin",NA,PCDD 46,"1,4,6,9-TetraCDD",QTIIAIRUSSSOHT-UHFFFAOYSA-N,DTXSID1074044,DTXCID9039785,ClC1=CC=C(Cl)C2=C1OC1=C(Cl)C=CC(Cl)=C1O2,Clc1ccc(c2c1Oc1c(Cl)ccc(c1O2)Cl)Cl,InChI=1S/C12H4Cl4O2/c13-5-1-2-6(14)10-9(5)17-11-7(15)3-4-8(16)12(11)18-10/h1-4H,NA
chem0537,CDD,NA,40581-94-0,40581940,C12H4Cl4O2,321.96,"1,4,7,8-Tetrachlorodibenzo-p-dioxin","1,4,7,8-Tetrachlorodibenzo[b,e][1,4]dioxin",NA,PCDD 47,"1,4,7,8-TetraCDD",FCRXUTCUWCJZJI-UHFFFAOYSA-N,DTXSID6074045,DTXCID4039786,ClC1=CC=C(Cl)C2=C1OC1=CC(Cl)=C(Cl)C=C1O2,Clc1cc2Oc3c(Cl)ccc(c3Oc2cc1Cl)Cl,InChI=1S/C12H4Cl4O2/c13-5-1-2-6(14)12-11(5)17-9-3-7(15)8(16)4-10(9)18-12/h1-4H,NA
chem0538,PCB,NA,41411-61-4,41411614,C12H4Cl6,360.86,"2,2',3,4,5,6-Hexachlorobiphenyl","2,2',3,4,5,6-Hexachloro-1,1'-biphenyl",NA,PCB 142,"2,2',3,4,5,6-HexaCB",RUEIBQJFGMERJD-UHFFFAOYSA-N,DTXSID9074149,DTXCID8039906,ClC1=C(C=CC=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,Clc1ccccc1c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C12H4Cl6/c13-6-4-2-1-3-5(6)7-8(14)10(16)12(18)11(17)9(7)15/h1-4H,NA
chem0539,PCB,NA,41411-62-5,41411625,C12H4Cl6,360.86,"2,3,3',4,5,6-Hexachlorobiphenyl","2,3,3',4,5,6-Hexachloro-1,1'-biphenyl",NA,PCB 160,"2,3,3',4,5,6-HexaCB",JHJMZCXLJXRCHK-UHFFFAOYSA-N,DTXSID20866044,DTXCID80814384,ClC1=CC=CC(=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,Clc1cccc(c1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C12H4Cl6/c13-6-3-1-2-5(4-6)7-8(14)10(16)12(18)11(17)9(7)15/h1-4H,NA
chem0540,PCB,NA,41411-63-6,41411636,C12H4Cl6,360.86,"2,3,4,4',5,6-Hexachlorobiphenyl","2,3,4,4',5,6-Hexachloro-1,1'-biphenyl",NA,PCB 166,"2,3,4,4',5,6-HexaCB",BTOCFTAWZMMTNB-UHFFFAOYSA-N,DTXSID8074150,DTXCID3039907,ClC1=CC=C(C=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,Clc1ccc(cc1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C12H4Cl6/c13-6-3-1-5(2-4-6)7-8(14)10(16)12(18)11(17)9(7)15/h1-4H,NA
chem0541,PCB,NA,41411-64-7,41411647,C12H3Cl7,395.31,"2,3,3',4,4',5,6-Heptachlorobiphenyl","2,3,3',4,4',5,6-Heptachloro-1,1'-biphenyl",NA,PCB 190,"2,3,3',4,4',5,6-HeptaCB",TYEDCFVCFDKSBK-UHFFFAOYSA-N,DTXSID3074151,DTXCID8039908,ClC1=C(Cl)C=C(C=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,Clc1cc(ccc1Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C12H3Cl7/c13-5-2-1-4(3-6(5)14)7-8(15)10(17)12(19)11(18)9(7)16/h1-3H,NA
chem0542,PCB,NA,41464-39-5,41464395,C12H6Cl4,291.98,"2,2',3,5'-tetrachlorobiphenyl","2,2',3,5'-Tetrachloro-1,1'-biphenyl",NA,PCB 44,"2,2',3,5'-tetraCB",ALDJIKXAHSDLLB-UHFFFAOYSA-N,DTXSID8038302,DTXCID6018302,ClC1=CC(=C(Cl)C=C1)C1=C(Cl)C(Cl)=CC=C1,Clc1ccc(c(c1)c1cccc(c1Cl)Cl)Cl,InChI=1S/C12H6Cl4/c13-7-4-5-10(14)9(6-7)8-2-1-3-11(15)12(8)16/h1-6H,NA
chem0543,PCB,NA,41464-40-8,41464408,C12H6Cl4,291.98,"2,2',4,5'-Tetrachlorobiphenyl","2,2',4,5'-Tetrachloro-1,1'-biphenyl",NA,PCB 49,"2,2',4,5'-TetraCB",ZWPVHELAQPIZHO-UHFFFAOYSA-N,DTXSID8073508,DTXCID6039922,ClC1=CC(Cl)=C(C=C1)C1=C(Cl)C=CC(Cl)=C1,Clc1ccc(c(c1)Cl)c1cc(Cl)ccc1Cl,InChI=1S/C12H6Cl4/c13-7-2-4-11(15)10(5-7)9-3-1-8(14)6-12(9)16/h1-6H,NA
chem0544,PCB,NA,41464-41-9,41464419,C12H6Cl4,291.98,"2,2',5,6'-Tetrachlorobiphenyl","2,2',5,6'-Tetrachloro-1,1'-biphenyl",NA,PCB 53,"2,2',5,6'-TetraCB",SFTUSTXGTCCSHX-UHFFFAOYSA-N,DTXSID3073509,DTXCID1039923,ClC1=CC(=C(Cl)C=C1)C1=C(Cl)C=CC=C1Cl,Clc1ccc(c(c1)c1c(Cl)cccc1Cl)Cl,InChI=1S/C12H6Cl4/c13-7-4-5-9(14)8(6-7)12-10(15)2-1-3-11(12)16/h1-6H,NA
chem0545,PCB,NA,41464-42-0,41464420,C12H6Cl4,291.98,"2,3',5,5'-Tetrachlorobiphenyl","2,3',5,5'-Tetrachloro-1,1'-biphenyl",NA,PCB 72,"2,3',5,5'-TetraCB",WBTMFEPLVQOWFI-UHFFFAOYSA-N,DTXSID8074152,DTXCID6039924,ClC1=CC(=C(Cl)C=C1)C1=CC(Cl)=CC(Cl)=C1,Clc1cc(Cl)cc(c1)c1cc(Cl)ccc1Cl,InChI=1S/C12H6Cl4/c13-8-1-2-12(16)11(6-8)7-3-9(14)5-10(15)4-7/h1-6H,NA
chem0546,PCB,NA,41464-43-1,41464431,C12H6Cl4,291.98,"2,3,3',4'-Tetrachlorobiphenyl","2,3,3',4'-Tetrachloro-1,1'-biphenyl",NA,PCB 56,"2,3,3',4'-TetraCB",UNCGJRRROFURDV-UHFFFAOYSA-N,DTXSID3074153,DTXCID1039925,ClC1=CC=CC(=C1Cl)C1=CC(Cl)=C(Cl)C=C1,Clc1cc(ccc1Cl)c1cccc(c1Cl)Cl,InChI=1S/C12H6Cl4/c13-9-5-4-7(6-11(9)15)8-2-1-3-10(14)12(8)16/h1-6H,NA
chem0547,PCB,NA,41464-46-4,41464464,C12H6Cl4,291.98,"2,3',4',6-Tetrachlorobiphenyl","2,3',4',6-Tetrachloro-1,1'-biphenyl",NA,PCB 71,"2,3',4',6-TetraCB",WYVBETQIUHPLFO-UHFFFAOYSA-N,DTXSID8074154,DTXCID6039926,ClC1=CC=CC(Cl)=C1C1=CC(Cl)=C(Cl)C=C1,Clc1cc(ccc1Cl)c1c(Cl)cccc1Cl,InChI=1S/C12H6Cl4/c13-8-5-4-7(6-11(8)16)12-9(14)2-1-3-10(12)15/h1-6H,NA
chem0548,PCB,NA,41464-47-5,41464475,C12H6Cl4,291.98,"2,2',3,6'-Tetrachlorobiphenyl","2,2',3,6'-Tetrachloro-1,1'-biphenyl",NA,PCB 46,"2,2',3,6'-TetraCB",CUGLICQCTXWQNF-UHFFFAOYSA-N,DTXSID40866046,DTXCID00814386,ClC1=CC=CC(=C1Cl)C1=C(Cl)C=CC=C1Cl,Clc1c(Cl)cccc1c1c(Cl)cccc1Cl,InChI=1S/C12H6Cl4/c13-8-4-2-5-9(14)11(8)7-3-1-6-10(15)12(7)16/h1-6H,NA
chem0549,PCB,NA,41464-48-6,41464486,C12H6Cl4,291.98,"3,3',4,5'-Tetrachlorobiphenyl","3,3',4,5'-Tetrachloro-1,1'-biphenyl",NA,PCB 79,"3,3',4,5'-TetraCB",QLCTXEMDCZGPCG-UHFFFAOYSA-N,DTXSID3074155,DTXCID1039927,ClC1=CC(=CC(Cl)=C1)C1=CC=C(Cl)C(Cl)=C1,Clc1cc(Cl)cc(c1)c1ccc(c(c1)Cl)Cl,InChI=1S/C12H6Cl4/c13-9-3-8(4-10(14)6-9)7-1-2-11(15)12(16)5-7/h1-6H,NA
chem0550,PCB,NA,41464-49-7,41464497,C12H6Cl4,291.98,"2,3,3',5'-Tetrachlorobiphenyl","2,3,3',5'-Tetrachloro-1,1'-biphenyl",NA,PCB 58,"2,3,3',5'-TetraCB",IOPBNBSKOPJKEG-UHFFFAOYSA-N,DTXSID8074156,DTXCID6039928,ClC1=CC(=CC(Cl)=C1)C1=CC=CC(Cl)=C1Cl,Clc1cc(Cl)cc(c1)c1cccc(c1Cl)Cl,InChI=1S/C12H6Cl4/c13-8-4-7(5-9(14)6-8)10-2-1-3-11(15)12(10)16/h1-6H,NA
chem0551,PCB,NA,41464-51-1,41464511,C12H5Cl5,326.42,"2,2',3,4',5'-Pentachlorobiphenyl","2,2',3,4',5'-Pentachloro-1,1'-biphenyl",NA,PCB 97,"2,2',3,4',5'-PentaCB",JTUSORDQZVOEAZ-UHFFFAOYSA-N,DTXSID2073510,DTXCID1039929,ClC1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C(Cl)=CC=C1,Clc1cc(Cl)c(cc1c1cccc(c1Cl)Cl)Cl,InChI=1S/C12H5Cl5/c13-8-3-1-2-6(12(8)17)7-4-10(15)11(16)5-9(7)14/h1-5H,NA
chem0552,PCB,NA,42740-50-1,42740501,C12H2Cl8,429.75,"2,2',3,3',4,4',5,6'-Octachlorobiphenyl","2,2',3,3',4,4',5,6'-Octachloro-1,1'-biphenyl",NA,PCB 196,"2,2',3,3',4,4',5,6'-OctaCB",BQFCCUSDZLKBJG-UHFFFAOYSA-N,DTXSID3074157,DTXCID7040150,ClC1=CC(=C(Cl)C(Cl)=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C=C1Cl,Clc1cc(Cl)c(c(c1c1cc(Cl)c(c(c1Cl)Cl)Cl)Cl)Cl,InChI=1S/C12H2Cl8/c13-4-2-6(15)9(17)11(19)7(4)3-1-5(14)10(18)12(20)8(3)16/h1-2H,NA
chem0553,PBDE,NA,46438-88-4,46438884,C12H8Br2O,328.003,"3,5-dibromodiphenyl ether","1,3-Dibromo-5-phenoxybenzene",NA,BDE 14,"3,5-diBDE",FOXBZJLXVUHYQZ-UHFFFAOYSA-N,DTXSID60591606,DTXCID60542370,BrC1=CC(OC2=CC=CC=C2)=CC(Br)=C1,Brc1cc(Oc2ccccc2)cc(c1)Br,InChI=1S/C12H8Br2O/c13-9-6-10(14)8-12(7-9)15-11-4-2-1-3-5-11/h1-8H,NA
chem0554,PCN,NA,50402-51-2,50402512,C10H5Cl3,231.5,"1,2,4-Trichloronaphthalene","1,2,4-Trichloronaphthalene",NA,PCN 14,"1,2,4-TriCN",MRJBOPVWPORBKZ-UHFFFAOYSA-N,DTXSID20198453,DTXCID50120944,ClC1=CC(Cl)=C(Cl)C2=CC=CC=C12,Clc1cc(Cl)c(c2c1cccc2)Cl,InChI=1S/C10H5Cl3/c11-8-5-9(12)10(13)7-4-2-1-3-6(7)8/h1-5H,NA
chem0555,PCN,NA,51570-43-5,51570435,C10H5Cl3,231.5,"1,3,5-Trichloronaphthalene","1,3,5-Trichloronaphthalene",NA,PCN 19,"1,3,5-triCN",DZHZYPCCEISGSQ-UHFFFAOYSA-N,DTXSID20872600,DTXCID60820241,ClC1=CC(Cl)=C2C=CC=C(Cl)C2=C1,Clc1cc(Cl)c2c(c1)c(Cl)ccc2,InChI=1S/C10H5Cl3/c11-6-4-8-7(10(13)5-6)2-1-3-9(8)12/h1-5H,NA
chem0556,CDD,NA,50585-39-2,50585392,C12H6Cl2O2,253.08,"1,3-Dichlorodibenzo-p-dioxin","1,3-Dichlorodibenzo[b,e][1,4]dioxin",NA,PCDD 4,"1,3-DiCDD",AZYJYMAKTBXNSX-UHFFFAOYSA-N,DTXSID50198603,DTXCID70121094,ClC1=CC2=C(OC3=CC=CC=C3O2)C(Cl)=C1,Clc1cc2Oc3ccccc3Oc2c(c1)Cl,InChI=1S/C12H6Cl2O2/c13-7-5-8(14)12-11(6-7)15-9-3-1-2-4-10(9)16-12/h1-6H,NA
chem0557,CDD,NA,50585-46-1,50585461,C12H4Cl4O2,321.96,"1,3,7,8-Tetrachlorodibenzo-p-dioxin","1,3,7,8-Tetrachlorodibenzo[b,e][1,4]dioxin",NA,PCDD 44,"1,3,7,8-TetraCDD",VPTDIAYLYJBYQG-UHFFFAOYSA-N,NA,NA,Clc1cc2Oc3cc(Cl)c(cc3Oc2c(c1)Cl)Cl,Clc1cc2Oc3cc(Cl)c(cc3Oc2c(c1)Cl)Cl,InChI=1S/C12H4Cl4O2/c13-5-1-8(16)12-11(2-5)17-9-3-6(14)7(15)4-10(9)18-12/h1-4H,QSAR SMILES from obabel
chem0558,CDF,NA,51207-31-9,51207319,C12H4Cl4O,305.96,"2,3,7,8-Tetrachlorodibenzofuran","2,3,7,8-Tetrachlorodibenzo[b,d]furan",NA,PCDF 83,"2,3,7,8-TetraCDF",KSMVNVHUTQZITP-UHFFFAOYSA-N,DTXSID3052147,DTXCID8030716,ClC1=CC2=C(C=C1Cl)C1=CC(Cl)=C(Cl)C=C1O2,Clc1cc2c(cc1Cl)oc1c2cc(Cl)c(c1)Cl,InChI=1S/C12H4Cl4O/c13-7-1-5-6-2-8(14)10(16)4-12(6)17-11(5)3-9(7)15/h1-4H,NA
chem0559,PBDE,NA,51452-87-0,51452870,C12H8Br2O,328.003,"2,2'-dibromodiphenyl ether","1,1'-Oxybis(2-bromobenzene)",NA,BDE 4,"2,2'-diBDE",JMSKYMHFNWGUJG-UHFFFAOYSA-N,DTXSID60879850,DTXCID401017844,BrC1=CC=CC=C1OC1=C(Br)C=CC=C1,Brc1ccccc1Oc1ccccc1Br,InChI=1S/C12H8Br2O/c13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)14/h1-8H,NA
chem0560,PCN,NA,51570-44-6,51570446,C10H5Cl3,231.5,"1,2,6-Trichloronaphthalene","1,2,6-Trichloronaphthalene",NA,PCN 16,"1,2,6-triCN",AAUJSCRITBXDJH-UHFFFAOYSA-N,DTXSID00199524,DTXCID60122015,ClC1=CC2=C(C=C1)C(Cl)=C(Cl)C=C2,Clc1ccc2c(c1)ccc(c2Cl)Cl,InChI=1S/C10H5Cl3/c11-7-2-3-8-6(5-7)1-4-9(12)10(8)13/h1-5H,NA
chem0561,PCN,NA,53555-64-9,53555649,C10H4Cl4,265.94,"1,3,5,7-Tetrachloronaphthalene","1,3,5,7-Tetrachloronaphthalene",NA,PCN 42,"1,3,5,7-tetraCN",OTTCXKPQKOLSJN-UHFFFAOYSA-N,DTXSID60201773,DTXCID90124264,ClC1=CC2=C(C=C(Cl)C=C2Cl)C(Cl)=C1,Clc1cc(Cl)c2c(c1)c(Cl)cc(c2)Cl,InChI=1S/C10H4Cl4/c11-5-1-7-8(10(14)3-5)2-6(12)4-9(7)13/h1-4H,NA
chem0660,PCN,NA,67922-23-0,67922230,C10H4Cl4,265.94,"1,2,5,7-Tetrachloronaphthalene","1,2,5,7-Tetrachloronaphthalene",NA,PCN 37,"1,2,5,7-TetraCN",KQZUIOXHRIVQGR-UHFFFAOYSA-N,DTXSID90218137,DTXCID10140628,ClC1=CC2=C(C=CC(Cl)=C2Cl)C(Cl)=C1,Clc1cc(Cl)c2c(c1)c(Cl)c(cc2)Cl,InChI=1S/C10H4Cl4/c11-5-3-7-6(9(13)4-5)1-2-8(12)10(7)14/h1-4H,NA
chem0563,PCB,NA,51908-16-8,51908168,C12H4Cl6,360.86,"2,2',3,4',5,5'-Hexachlorobiphenyl","2,2',3,4',5,5'-Hexachloro-1,1'-biphenyl",NA,PCB 146,"2,2',3,4',5,5'-HexaCB",BQHCQAQLTCQFJZ-UHFFFAOYSA-N,DTXSID8074158,DTXCID4041101,ClC1=CC(=C(Cl)C(Cl)=C1)C1=C(Cl)C=C(Cl)C(Cl)=C1,Clc1cc(Cl)c(c(c1)c1cc(Cl)c(cc1Cl)Cl)Cl,InChI=1S/C12H4Cl6/c13-5-1-7(12(18)11(17)2-5)6-3-9(15)10(16)4-8(6)14/h1-4H,NA
